#D:/Projects/Lumon/citizen_agenda/src/app.py
# GMT Sun Jan 10 08:42:12 2021
# Mention
luisfer81567047 alvaroforero fdbedout pcontexto SamuelHoyosM AlianzaCAOBA JoseFMolano JairoTorregrose gabrielmoreno10 ClaudiaLopez QuinteroCalle mabel_lopez5 Telemedellin lumoncolombia Clauslagartija DCoronell AlvaroUribeVel
alvaroforero
fdbedout
pcontexto
SamuelHoyosM
AlianzaCAOBA
JoseFMolano
JairoTorregrose
gabrielmoreno10 ghitis EmelRojasC EnriquePenalosa OmarTobacia ELTIEMPO kamynz16 TalentoDigCol TrendMicroLATAM MaraECrdenas1 VickyDavilaH AlianzaCAOBA lcvelez udistrital Citytv selena245 ClaudiaLopez FasecoldaOficia gp_pulipaka rpombocajiao Diego_Molano BogotaTransito TransitoBta GobiernoBTA SectorMovilidad PGN_COL HassNassar larepublica_co LeiMejia SENAComunica ryanjgallag aldecharco RevistaSemana luisoc3515 sicsuper sepln dona_pily clef_initiative intiasprilla MirandaBogota ElHectorHH CienciaSumerce mariapcorrea elespectador SGAITANPRENSA BruceMacMaster gusgomez1701 tschfflr erikras CombarizaGerman yannbasset Bogota jsanchezcristo CGurisattiNTN24 LaNocheNTN24 OafToBark23 YsamarMeza torrenegra PHDcomics gabrielmoreno10 acnavascalixto nahunandres Juanpapajaro GodColombiano ZihangDai MincienciasCo aclmeeting ai2_allennlp frogsicles themusicpimp NanyPardo scikit_learn Duban_OrtizP SenalColombia TodoEsCienciaCo AllTooHumean RedGCTI UNESCO lisspereira eccarrilloe lumoncolombia honnibal karpathy NLTK_org MantillaIgnacio sailorhg KirkDBorne jdwittenauer zuluagajorge peterlovesdata explosion_ai notibomba nayibbukele shopper_market jezzzini MarcoBrambi mgorbis mbonva dataandme noamross juliasilge _inesmontani CarlosFGalan GloriaAgudeloCa DanielSamperO DataScienceCtrl jason_mayes hcmariano sir_sw Yo_Filomena gneubig PaulinaSofiaTO CamiloPenaT andresgirak pyconcolombia CarmenzaRojas jaleguro efat007 WRadioColombia camipaisa1 bernaldibo inst_humboldt johnpd2 JosLuisUrquiza1 stefan_fee jurafsky literlandweb1 saludhernandezm JEP_Colombia tictac_ccit normismena Asobancaria MSFTColombia CamiloSilvaJ CaracolRadio IvanDuque TransMilenio laniakea2050 PoliciaColombia mindefensa PalomaSenadora COL_EJERCITO Ingeamanda coling2020 talnupf Ministerio_TIC Nandeette danielmoresand biolojical frrncl Thom_Wolf redpuntoes maravilla71 verne OrdonezGonzalo JGarcia_Estevez mapi_villaveces SandraBoni4 dvelasco82 BorgesJorgeL SFCsupervisor _supersolidaria InveUTB MartinSantosR LaNet_2019 Jhonatan_MalAlf Proarbol_Col alex_gude CRCCol MovistarCo elcarlosjuan KonHector CensatAguaViva ambienteysoc RJAColombia FNAmbiental alegriafonseca JJLN0468 Almagro_OEA2015 DiegoHdezLosada realpython saludand luisoc35 PrimoRojas sibcolombia WayraCo mensajerosurban RevistaDinero UExternado ObservaticsUEX cp_ctgybol daiesco Colciencias OKFN actualidadpanam ibobriakov NobelPrize lmvilchesb joaosal cloudera UniJaveriana samuelazout Tigo_Colombia Thanatoscar nnydsars Melpinzon TigoMusicCO totto Virgin lmigue99 Jullyguz marrudt JuanManSantos wef thinking_info luisa_nieto1 QuinteroCalle ResearchThink serebrisky vicentefenoll groizner hubBOG OctoberKate BunnyInc InnpulsaCol ENTERCO sophiashakti gyepesl Viviaguirree luismi_barral ericsson SlideShare YouTube Inc urnacristalgov diegomolanovega jeffhasen WHO WIRED santi_a_gogo CDCGlobal stevejobs Ley30 addthis canal13colombia portafoliocomco csierra
ClaudiaLopez
